id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
690957,Pushpa: The Rise - Part 1,Action-Drama-Thriller,te,Pushpa Raj is a coolie who rises in the world of red sandalwood smuggling. Along the way he doesn’t shy from making an enemy or two.,17.521,Mythri Movie Makers-Goldmines Telefilms-Muttamsetty Media,16-12-2021,0,0,179,Released,,7.5,74,Allu Arjun-Fahadh Faasil-Rashmika Mandanna-Jagadeesh Prathap Bandari-Sunil Varma-Rao Ramesh-Dhananjay-Anasuya Bharadwaj-Ajay-Ajay Ghosh-Shri Tej-Shatru-Shanmukh-Pavari-Mime Gopi-Samantha Ruth Prabhu-Raj Tirandasu-Kalpalatha-Brahmaji-Malavika Wales-Rajsekhar Aningi-Dayanand Reddy-Meesam Suresh,rags to riches-smugglers-sandalwood,/r1yAzVQNbCbPTbB3GZFour9Qr0t.jpg,/2f9YnS7JKrIqBv7dMQG8sRS2aJv.jpg,604605-745376-628241-7508-55951-138977-893338-14030-320588-564147-297222-785527-585216-443791-1979-300669-524434-566525-464052-49047-36668
894803,Sita Ramam,Romance-Drama,te,Afreen a rebellious Pakistani student sets ablaze the car of an Indian in London. Angered Afreen returns to Pakistan to ask for money from her grandfather that she has to pay in a month's time as damages. However she gets to know that he is no more and the only thing he has left for her is a letter-delivering task written by Ram to Sita. As Afreen sets out to find Ram there begins her journey of discovering the secret behind the 20-year-old letter.,17.357,Vyjayanthi Movies-Swapna Cinema,05-08-2022,0,0,158,Released,A love story written with war,7.7,28,Dulquer Salmaan-Mrunal Thakur-Rashmika Mandanna-Sumanth-Gautham Vasudev Menon-Tharun Bhascker Dhaassyam-Vennela Kishore-Shatru-Sachin Khedekar-Prakash Raj-Ashwath Bhatt-Bhumika Chawla-Abhinaya-Jisshu Sengupta-Pawan Chopra-Rukmini Vijayakumar-Neeraj Kabi-Murali Sharma-Tinnu Anand-Nikhil Devadula-Mehroos Mir-Snigdha Bawa-Sunil Varma-Keshav Deepak-Rohini-Anish Kuruvilla-Rahul Ravindran,love in war,/z4aaTHL75q66F7VejVpkefQNJ9k.jpg,/k38sLjhQsdLRJZCu3hIL7RcGo3A.jpg,680334-743563-634120-863530-579974-725201-616037-284053-1726
466550,Drive,Action-Thriller,hi,A getaway driver is attracted to a female neighbor whose husband owes money to a local gangster. As a result he is drawn deeper into a dangerous underworld.,17.084,Dharma Productions,01-11-2019,0,0,147,Released,,5.3,44,Sushant Singh Rajput-Jacqueline Fernandez-Boman Irani-Pankaj Tripathi-Sapna Pabbi-Vikramjeet Virk-Shweta Nair,based on novel or book,/1ZUNyvVGTPkeBVXXTMnhIRoXlfo.jpg,/21bk7sqIsFfeof4vppwGEw1Ahvw.jpg,
950071,Jaane Jaan,Crime-Thriller,hi,When a single mother becomes ensnared in a deadly crime her neighbor — a gifted math teacher — comes to her aid and a tenacious cop digs into the case.,16.737,Kross Pictures-Northern Lights Films-12th Street Entertainment-Balaji Motion Pictures,21-09-2023,0,0,139,Released,,0,0,Kareena Kapoor Khan-Jaideep Ahlawat-Vijay Varma-Saurabh Sachdeva-Karma Takapa-Naisha Khanna-Lin Laishram,based on novel or book,/wydlTcs1Op0DEKTfAsJOfi0bGQ.jpg,/eF8XLbbBd5cIfvS00tzl0jWAcOX.jpg,
496331,Brahmāstra Part One: Shiva,Action-Adventure-Fantasy,hi,The story of Shiva – a young man on the brink of an epic love with a girl named Isha. But their world is turned upside down when Shiva learns that he has a mysterious connection to the Brahmāstra... and a great power within him that he doesn’t understand just yet - the power of Fire.,16.03,Star Studios-Prime Focus-Dharma Productions-Starlight Pictures,08-09-2022,22000000,0,168,Released,The God of all elements.,6.7,105,Ranbir Kapoor-Alia Bhatt-Mouni Roy-Amitabh Bachchan-Nagarjuna Akkineni-Shah Rukh Khan-Dimple Kapadia-Saurav Gurjar-Rounallah Gazi-Gurfateh Pirzada-Stanzin Delek-Lehar Khan-Aditi Joshi-Markand Soni-Chaitnya Sharma-Saqib Ayub-Rashi Mal-Rohan Rustomji-Farida Dadi-Nivaan Gupta-Deepika Padukone,mythology-superhero-astraverse,/x61qdvHIsr9U53FwoLVDQqAGur0.jpg,/i1K9Bmq8oO0mkUJRNW7mXIWkzcn.jpg,63590-10552-845343-915831-660046-682401-634120-799713-12101-432139-785664-883125-916740-161218-773975-4614-564147-522016-579974-592-763285
360814,Dangal,Drama-Family-Comedy-Action,hi,Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.,15.895,Walt Disney Pictures-Aamir Khan Productions-UTV Motion Pictures,21-12-2016,10400000,311000000,161,Released,,8,763,Aamir Khan-Fatima Sana Shaikh-Sanya Malhotra-Sakshi Tanwar-Aparshakti Khurana-Zaira Wasim-Suhani Bhatnagar-Girish Kulkarni-Vivan Bhatena-Ritwik Sahore-Ravi Aneja-Anurag Arora-Mahesh Balraj-Anmol Charan-Karamveer Choudhary-Ishika Gagneja-Badrul Islam-Jagbir-Olamilekan Akanbi Jason-Hafiz Khan-Sumit Khanna-Meenu Prajapati-Ansh Rathore-Shishir Sharma-Gurpreet Toti,parent child relationship-small town-feminism-empowerment-strong woman-training-biography-wrestling-sports-autobiography-domestic abuse-fighting-womanhood-endurance-woman vs woman fight-female empowerment-determination-strength training-abusive father-overcoming fears-father daughter relationship,/p2lVAcPuRPSO8Al6hDDGw0OgMi8.jpg,/5qjbu7po6eqLNd4kUPAyIpFRwQK.jpg,297222-7508-20453-7913-441889-14070-348892-19625-376812-352173-337876-20294-532753-44977-415358-86004-14163-58128-8079-19666-370665
850180,Lost,Drama,hi,Crime reporter Vidhi investigates the sudden disappearance of a college student. While society associates different theories for his disappearance what really is the true story?,15.851,Zee Studios-Namah Pictures,16-02-2023,0,0,124,Released,Love. Courage. Politics. Betrayal.,6,2,Yami Gautam-Pankaj Kapur-Rahul Khanna-Pia Bajpiee-Neil Bhoopalam-Tushar Pandey-Kaushik Sen-Arindam Sil-Suman Mukopadhyay-Sohag Sen-Jogi Malang-Anubha Fatehpura-Vinay Sharma-Honeyy Jain-Akshay Kapoor-Ashok Mehra-Abrar Zahoor-Samiul Islam-Somnath Mondal-Amirabh Acharya-Biswabijoy Dutta Choudhury,,/yRQkH26GZ7Qp9xkAMfmVNnkb1Ez.jpg,/9dX0XlhmarggjFzr32NCp2alBW0.jpg,
965489,Kushi,Romance-Comedy-Drama,te,Vijay is an employee at BSNL a state-owned telecommunication company as Aradhya works at the iLabs center.,15.655,Mythri Movie Makers,31-08-2023,0,0,163,Released,,0,0,Vijay Deverakonda-Samantha Ruth Prabhu-Jayaram-Sachin Khedekar-Murali Sharma-Rohini-Vennela Kishore-Rahul Ramakrishna-Srikanth Iyengar-Saranya Pradeep-Ali Basha-Lakshmi-Chandu Kanuri,,/dwdxy7vuCV4pJLD4Sd6cnJSbQTn.jpg,/vSy9seFhAueaZ446BeFxHEfwRzP.jpg,
530581,365 Days,Romance,te,This film tracks a hasty marriage through its first 365 days.,15.654,ZED3 Pictures,22-05-2015,0,0,110,Released,Before Marriage - After Marriage,4.4,15,Nandu Vijay Krishna-Anaika Soti-Krishnudu-Posani Krishna Murali-Surekha Vani,marriage crisis-newlywed,/AoFyZGDgfrQuH8ptYb41KVnTjJp.jpg,,
966719,Kisi Ka Bhai... Kisi Ki Jaan,Action-Comedy-Family,hi,The eldest brother refuses to marry since he believes it may create disharmony in his big family. His brothers who’ve already found partners come together to find a match for him.,15.471,Salman Khan Films,21-04-2023,0,0,145,Released,Please someone add me backdrops,0,0,Salman Khan-Pooja Hegde-Venkatesh-Jagapati Babu-Shehnaaz Gill-Jassie Gill-Siddharth Nigam-Raghav Juyal-Palak Tiwari-Ram Charan-Bhumika Chawla-Amrita Puri-Rohini Hattangadi-Himanshi Khurana-Yo Yo Honey Singh-Malavika Sharma-Abhimanyu Singh,,/yJ2JqgfWniQLnXPM5WkM7f1rqaY.jpg,/qXO9MCiFIvrC1N4gTJmvLvcqb6x.jpg,
814215,Sam Bahadur,History-War,hi,Based on the life of Sam Manekshaw who was the Chief of the Army Staff of the Indian Army during the Indo-Pakistani War of 1971 and the first Indian Army officer to be promoted to the rank of field marshal.,15.448,RSVP Movies,01-12-2023,0,0,148,Released,His Life. Our History.,0,0,Vicky Kaushal-Sanya Malhotra-Fatima Sana Shaikh-Mohammed Zeeshan Ayyub-Edward Sonnenblick-Neeraj Kabi-Govind Namdev-Saqib Ayub-Sammy Jonas Heaney-Richard Bhakti Klein-Jaskaran Singh Gandhi-Keita Arai-Krishnakant Singh Bundela-Ed Robinson-Rajiv Kachroo-Jeffrey Goldberg-Paul O'Neill,,/h5BhhLbR01NPRpfHcgevNKjzZ58.jpg,/AtW0wlSTKv6kk2QaEwFs74BhTx2.jpg,
899000,Shekar,Crime-Thriller-Drama,te,An alcoholic ex-cop lives a somewhat peaceful life with his pampered daughter. An unfortunate incident forces him to lead an investigation again.,15.382,Pegasus Cine Corp-Taurus Cinecorp-Tripura Creations-Sudhakar Impex,20-05-2022,0,0,121,Released,Man with the Scar,0,0,Dr. Rajasekhar-Athmeeya Rajan-Shivani Rajashekar-Muskaan Khubchandani-Abhinav Gomatam-Sameer Hasan-Tanikella Bharani-Ravi Varma-Kishore-Posani Krishna Murali-Prakash Raj-Sravan Raghavendra,organ trafficking,/b8XqbQyAdBcNl9K2WacpdxrBNnT.jpg,/sazFMXgRqkHPoEHfWgBuocMqVUe.jpg,
538858,Tumbbad,Horror-Fantasy,hi,India 1918. On the outskirts of Tumbbad a cursed village where it always rains Vinayak along with his mother and his brother care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.,15.34,Film i Väst-Eros International-Filmgate Films-Colour Yellow Productions-Sohum Shah FIlms,12-10-2018,0,0,113,Released,A Tale of Greed Beyond Fear,7.6,182,Sohum Shah-Mohammad Samad-Jyoti Malshe-Dhundiraj Prabhakar Jogalekar-Ronjini Chakraborty-Anita Date-Rudra Soni-Madhav Hari Joshi-Piyush Kaushik-Deepak Damle-Cameron Anderson-Harish Khanna,husband wife relationship-independence-village-greed-india-evil-wheat-hindu mythology-cursed-father son relationship,/z1xOCxw780WFJC5uCTMfCkQ4Agi.jpg,/ndO0KTkql6zr0u0cQ6gOsqpgpUd.jpg,534780-489430-533991-1016631-554600-581361-564147-7508-304357-297222-597891-579974-20453-396535-530385-614917-45612-10528-324857-577922-10681
105379,Blood Money,Drama-Action-Thriller,hi,In South Africa a young man living with his wife becomes embroiled in an illegal diamond business and with time finds his life changing.,15.016,,31-03-2012,0,0,110,Released,Success comes at a price.,6.1,7,Kunal Khemu-Amrita Puri-Manish Choudhary-Mia Uyeda,,/oX09oi63n3xlmaej3OvtA6PBQ4A.jpg,/m25GH7pu3lV00HM4W1b22nMB2fq.jpg,
763118,Ganapath,Action-Thriller,hi,In a dystopian future Ganapath a relentless and skilled vigilante embarks on a mission to dismantle a powerful criminal empire that has gripped the city in fear. Ganapath becomes a symbol of hope for the oppressed in which leads dark.,14.767,Pooja Entertainment-Good Co.,20-10-2023,0,0,133,Released,A Hero Is Born,0,0,Tiger Shroff-Kriti Sanon-Amitabh Bachchan-Rahman-Elli Avram-Ziad Bakri-Girish Kulkarni-Shruthy Menon-Jameel Khan,,/z5kngie7G0bR9CL3tcWhZLwIpIc.jpg,/ryPqzG3e2BNZ7JzjCMaFlxTNfln.jpg,
936229,Shastry Virudh Shastry,Drama-Family,hi,A little boy is in a dilemma when his parents wish to take him away from his orthodox grandparents. This gives rise to a legal battle between the two for his custody.,14.655,Windows Production House-Viacom18 Studios,03-11-2023,0,0,0,Released,Story of a grandfather and his grandson,0,0,Shiv Panditt-Paresh Rawal-Nina Kulkarni-Mimi Chakraborty-Manoj Joshi-Amruta Subhash,custody battle,/ivHy8dom1IZhs4PsyLTBl5pRF2u.jpg,,
965087,Phule,Romance-History,hi,A biopic on Jyotiba and Savitribai Phule considered to be a pioneering couple in India’s societal history. They are often credited for underlining the importance of the girls’ education and self-dependence.,14.498,,22-12-2023,0,0,0,Released,,0,0,Pratik Gandhi-Patralekhaa,,/bVo7EzCy6CKAHodhxV7dKMd7Ifa.jpg,,
901277,CSI Sanatan,Crime-Thriller,te,While investigating the murder of VC's CEO Vikram Chakravarthi CSI Sanatan shortlists five employees as suspects but soon the case takes a turn that shocks the nation.,14.279,Chaganti Productions,10-03-2023,0,0,130,Released,,0,0,Aadi Saikumar-Misha Narang-Ali Reza-Bhupal Raju-Nandini Rai-Tarak Ponnappa-Vasanthi Krishnan-Khayyum-Madhusudhan Rao-Sanjay Reddy-Ravi Prakash,,/4hZBNLCLACKCvYye32H7IYy5LBS.jpg,/py154KQQQgRvXE1VB9S93AcKVPV.jpg,
669583,Did It Happen?,,hi,In A not-so- typical scenario Ishan a young charismatic boy is staying with his mom's friend someone he's attracted to. While his imagination often does run wild Ishan is stuck in a conundrum - did it really happen?,14.243,Hotshots Digital Entertainment,02-02-2020,0,0,0,Released,,6.4,5,Preeti Rana-Ishan Chordia,,/kt4yDO3dSYodlABtIdqZiwtGBPN.jpg,/cMyFAXEQ5fegPpbX8yJp1qR1zSr.jpg,
892269,Ravanasura,Action-Thriller-Comedy,te,An investigating officer is assigned to investigate few brutal murders where he zeroes in on Ravindra a criminal lawyer who has penchant for secretly committing murders as the mastermind behind the crime.,14.195,Abhishek Pictures-RT Teamworks-MSK Films,07-04-2023,0,0,142,Released,Heroes Don’t Exist,0,0,Ravi Teja-Anu Emmanuel-Megha Akash-Sushanth-Faria Abdullah-Daksha Nagarkar-Pujita Ponnada-Jayaram-Murali Sharma-Rao Ramesh-Sampath Raj-Nitin Mehta-Satya-Jayaprakash-Srikanth-Hyper Adhi-Harshavardhan-Anand Ramaraju-Praveen,,/lI8qMT1QtkHy2yiSpj2FCEMV0Tw.jpg,/s19e4PZdDN5BZ3VPmnb4lurpCEi.jpg,
734253,Adipurush,Action-Fantasy-Adventure,hi,7000 years ago Ayodhya's king Raghava travels to the island of Lanka with an aim to rescue his wife Janaki who has been abducted by Lankesh the king of Lanka.,14.128,Retrophiles-T-Series-AA Films,15-06-2023,63000000,0,179,Released,Celebrating Victory Of Goood Over Evil,0,0,Prabhas-Saif Ali Khan-Kriti Sanon-Sunny Singh Nijjar-Devdatta Nage-Vatsal Sheth-Sonal Chauhan-Trupti Toradmal-Sharad Kelkar,,/kpuOeWclbtLU414Txv8ZT6HoZ0k.jpg,/2QL5j6mB4ZpyBcVr0WO9H9MQGBu.jpg,
695958,The Girl on the Train,Drama-Thriller,hi,When a voyeuristic divorcee fixates on the lives of a perfect couple a far she soon gets embroiled in a murder mystery that unfolds revealing truths about her own life.,14.105,Reliance Entertainment,26-02-2021,0,0,128,Released,,5.7,65,Parineeti Chopra-Aditi Rao Hydari-Kirti Kulhari-Tota Roy Chowdhury-Shamaun Ahmed-Vatsal Sheth-Avinash Tiwary-Natasha Benton-Sammy Jonas Heaney-Nisha Aaliya-Richie Lawrence-Diljohn Singh,remake-psychological thriller,/6Zvov912Mm0mrjR5nEGbSujjnGE.jpg,/hdyP0WWMbEr28395dSADp9mlrkm.jpg,
605153,Major,Action-History-Drama,te,This biopic follows the life of Indian Army officer Major Sandeep Unnikrishnan from his childhood to his heroic actions during the 2008 Mumbai attacks.,14.059,G. Mahesh Babu Entertainment Pvt. Ltd-Sony Pictures Networks Productions,03-06-2022,0,0,149,Released,Jaan Doonga Desh Nahi,7.4,18,Adivi Sesh-Sobhita Dhulipala-Saiee Manjrekar-Prakash Raj-Murali Sharma-Revathi-Vinay Nallakadi-Anish Kuruvilla-Sridevi-Pradeep Rudra,hotel-terrorist-war on terror-gun-operation-wife-based on true story-attack-escape-parent-terrorist attack-military-2000s-radical islam-inspired by real person-terror attack,/sJOfJuyQVZPwNQ8g21Qv0lojQhC.jpg,/8tyq1kXM3YQmu3obW6LxWm5TVRO.jpg,743563-611598-37181-799155-695962-708510-10753-9056-11134-12110-16538-29917-1381-220289-431-400650-675353-507086
882826,An Action Hero,Action-Crime-Comedy-Thriller,hi,Youth Icon. Superstar. Action Hero. At the age of just 30 Maanav was at the peak of his career when he got caught up in an accident while filming in Mandothi village in Haryana. Maanav who was once a household name is now living in hiding.,13.88,T-Series-Colour Yellow Productions,02-12-2022,0,0,132,Released,"I know how to act like I fight, not fight.",6,14,Ayushmann Khurrana-Jaideep Ahlawat-Akshay Kumar-Gautam Joglekar-Harsh Chhaya-Malaika Arora-Neeraj Madhav-Jitender Hooda-Sumit Singh-Sumit Gahlawat-Vaquar Sheikh-Garima Jha-Rahul Shanklya-Girish Sharma-Sandeep Dhabale-Badrul Islam-Parthaa Akerkar-Natarajan Balakrishnan-Dinesh Kaushik-Siddharth Amar-Sagar Arya-Jitendra Rai-Nora Fatehi-Mirabel Stuart-Simon Britton-Amro Mahmoud-Paul Marlon-Elton Tan,action comedy,/92hQUSB4vqkOH97znKLD8YFheZB.jpg,/jGwUck0lPOXtDiUcQ5jdQyThs8C.jpg,
391629,Baaghi,Action-Thriller-Romance,hi,Ronny is a rebellious man who falls in love with Sia but circumstances separate them. Years later Ronny learns that Sia is abducted by a martial arts champion Raghav.,13.86,UTV Motion Pictures-Nadiadwala Grandson Entertainment,29-04-2016,5103000,17377000,133,Released,Be a Rebel,6.5,97,Tiger Shroff-Shraddha Kapoor-Sunil Grover-Sudheer Babu-Saurav Chakrabarti-Sanjay Mishra-Shaurya Bharadwaj-Kota Srinivasa Rao-Sumit Gulati-Ron Smoorenburg-Jason Tham-Aryan Prajapati,rebel-martial arts-kidnapping,/o5VJiWgGp1O2OtjESZVd37gepYQ.jpg,/sM6P9HR36glkzk02A9vGfr3x1Qs.jpg,14070-370665-496316-19670-391779-85052-58051-276935-277432-14546-205022-32740-348892-17501-41109-25516-337876-297222-360814-14072-73582
669583,Did It Happen?,,hi,In A not-so- typical scenario Ishan a young charismatic boy is staying with his mom's friend someone he's attracted to. While his imagination often does run wild Ishan is stuck in a conundrum - did it really happen?,13.804,Hotshots Digital Entertainment,02-02-2020,0,0,0,Released,,6.4,5,Preeti Rana-Ishan Chordia,,/kt4yDO3dSYodlABtIdqZiwtGBPN.jpg,/cMyFAXEQ5fegPpbX8yJp1qR1zSr.jpg,
919913,Pariah,,hi,A new tenant in his home the enigmatic Pankaj intrigues Rahul stirring within him a yearning he doesn't quite understand yet. But there's trouble brewing when Pankaj's caste becomes known to the family. Pankaj at odds with his feelings for a guy that are twice tabooed struggles to keep a roof over his head. Conflicted by his growing love for a man his family considers beneath them Rahul must decide what truly matters – age old prejudices or the joy of first love.,13.459,,01-05-2022,0,0,25,Released,,0,0,Tanmay Dhanania-Sahil Mehta,,/bzF3liezEHB3u9tE5IcDpXme9ad.jpg,,
679031,Aankh Micholi,Comedy-Family,hi,A family of misfits is trying to hide some secrets from the NRI suitor and his family as they want their daughter to get married to a well-to-do NRI guy resulting in a series of comical twists and turns.,13.413,Sony Pictures Films India-Merry Go Round Studios,03-11-2023,0,0,0,Released,The most 'Eyeconic' wedding of the year,0,0,Mrunal Thakur-Abhimanyu Dasani-Sharman Joshi-Paresh Rawal-Vijay Raaz-Abhishek Banerjee-Divya Dutta-Darshan Jariwala-Grusha Kapoor,,/3di6GxX88WeMo9IjMt8BwW9wOq1.jpg,/sHf44hFaAGxBw98trWzlKJP5W0l.jpg,
805785,Fukrey 3,Comedy-Drama,hi,A year after the events of Fukrey 2 Bholi Punjaban has joined politics and is on the verge of winning the Delhi elections. As her win would turn the city into a criminal hub the four friends hatch a plan to pit Choocha against Bholi in the election After his dream becomes reality Choocha gets a new power as his urine turns into gunpowder.,13.398,Excel Entertainment,28-09-2023,0,0,147,Released,Ek naya chumatkar from Jamnapaar,0,0,Pulkit Samrat-Varun Sharma-Manjot Singh-Richa Chadha-Pankaj Tripathi,,/1E5qIvLBNrv4onx5SxnNz5Monac.jpg,/wmH8saYc8hLyObxjRx0fZR98Ire.jpg,
894200,Devil,Action-History-Thriller-Mystery,te,A British secret agent takes up the job of solving a dark mystery. He is led into a web of love deceit and betrayal. His success and failure can change the course of history.,13.267,Abhishek Pictures,24-11-2023,0,0,0,Released,The British Secret Agent,0,0,Kalyan Ram-Samyuktha-Edward Sonnenblick-Satya-Malavika Nair,secret agent,/sF3CTnQlVypKJnXbdL0CurjZmym.jpg,,
964132,Spy,Action-Thriller,te,,13.244,ED Entertainments,29-06-2023,0,0,0,Released,,0,0,Nikhil Siddhartha-Iswarya Menon-Abhinav Gomatam-Jisshu Sengupta-Nitin Mehta-Ravi Varma-Sanya Thakur-Aryan Rajesh-Makrand Deshpande,spy thriller,/hRzkdR5Rpa615JK9K7ClSqZYZn5.jpg,/kXTjWGiYSgKCQDWJ2KQPYYY6wCB.jpg,
915865,Mrs Undercover,Action-Comedy-Thriller,hi,An undercover agent living in disguise as a middle-class housewife is assigned a mission after 10 years. How will she take down a serial killer targeting ambitious women with her rusty skills?,13.168,B4U Motion Pictures,14-04-2023,0,0,0,Released,"Never underestimate the power of a housewife, mother, daughter, woman",0,0,Radhika Apte-Sumeet Vyas-Rajesh Sharma-Saheb Chatterjee-Roshni Bhattacharyya-Indrasish Roy-Angana Roy-Laboni Sarkar-Biswajit Chakraborty-Amrita Chattopadhyay,,/24vvtr8llLWRPy16wyJJ9MDoPbR.jpg,,
